,bitscore,annotation
no_accession_number6156|Cas12d|blastp_CasPedia,1279.9,cas12d
no_accession_number6157|Cas12a|blastp_CasPedia,1891.4,cas12a
no_accession_number6158|Cas12a|blastp_CasPedia,1864.6,cas12a
no_accession_number6159|Cas12a|blastp_CasPedia,1864.6,cas12a
no_accession_number6160|Cas12a|blastp_CasPedia,1754.2,cas12a
no_accession_number6161|Cas12a|blastp_CasPedia,1754.2,cas12a
no_accession_number6162|Cas12a|blastp_CasPedia,1754.2,cas12a
no_accession_number6163|Cas12a|blastp_CasPedia,1739.8,cas12a
no_accession_number6164|Cas12a|blastp_CasPedia,1709.0,cas12a
no_accession_number6165|Cas12a|blastp_CasPedia,1709.0,cas12a
no_accession_number6166|Cas12a|blastp_CasPedia,1705.0,cas12a
no_accession_number6167|Cas12a|blastp_CasPedia,1699.9,cas12a
no_accession_number6168|Cas12a|blastp_CasPedia,1699.9,cas12a
no_accession_number6169|Cas12a|blastp_CasPedia,1703.1,cas12a
no_accession_number6170|Cas12a|blastp_CasPedia,1703.1,cas12a
no_accession_number6171|Cas12a|blastp_CasPedia,1703.1,cas12a
no_accession_number6172|Cas12k|blastp_CasPedia,1000.9,cas12k
no_accession_number6173|Cas12k|blastp_CasPedia,1011.4,cas12j
no_accession_number6174|Cas12k|blastp_CasPedia,1003.6,cas12k
no_accession_number6175|Cas12k|blastp_CasPedia,1006.3,cas12j
no_accession_number6176|Cas12k|blastp_CasPedia,1006.0,cas12j
no_accession_number6177|Cas12f|blastp_CasPedia,402.6,cas12f
no_accession_number6178|Cas12f|blastp_CasPedia,402.6,cas12f
no_accession_number6179|Cas12k|blastp_CasPedia,941.0,cas12j
no_accession_number6180|Cas12k|blastp_CasPedia,941.0,cas12j
no_accession_number6181|Cas12f|blastp_CasPedia,58.4,cas12n
no_accession_number6182|Cas12f|blastp_CasPedia,65.7,cas12n
no_accession_number6183|Cas12n|blastp_CasPedia,740.0,cas12f
no_accession_number6184|Cas12n|blastp_CasPedia,736.5,cas12f
no_accession_number6185|Cas12n|blastp_CasPedia,736.5,cas12f
no_accession_number6186|Cas12n|blastp_CasPedia,732.3,cas12f
no_accession_number6187|Cas12n|blastp_CasPedia,737.5,cas12f
no_accession_number6188|Cas12a|blastp_CasPedia,676.7,cas12a
no_accession_number6189|Cas12k|blastp_CasPedia,826.3,cas12j
no_accession_number6190|Cas12k|blastp_CasPedia,828.0,cas12j
no_accession_number6191|Cas12k|blastp_CasPedia,834.9,cas12j
no_accession_number6192|Cas12k|blastp_CasPedia,806.9,cas12j
no_accession_number6193|Cas12c|blastp_CasPedia,1422.5,cas12c
no_accession_number6194|Cas12c|blastp_CasPedia,1421.9,cas12c
no_accession_number6195|Cas12k|blastp_CasPedia,969.3,cas12j
no_accession_number6196|Cas12k|blastp_CasPedia,984.3,cas12j
no_accession_number6197|Cas12a|blastp_CasPedia,1431.2,cas12a
no_accession_number6198|Cas12a|blastp_CasPedia,1432.6,cas12a
no_accession_number6199|Cas12a|blastp_CasPedia,1432.6,cas12a
no_accession_number6200|Cas12a|blastp_CasPedia,1432.6,cas12a
no_accession_number6201|Cas12a|blastp_CasPedia,1432.6,cas12a
no_accession_number6202|Cas12a|blastp_CasPedia,1431.2,cas12a
no_accession_number6203|Cas12a|blastp_CasPedia,1431.2,cas12a
no_accession_number6204|Cas12a|blastp_CasPedia,1432.6,cas12a
no_accession_number6205|Cas12a|blastp_CasPedia,1432.6,cas12a
no_accession_number6206|Cas12a|blastp_CasPedia,1432.6,cas12a
no_accession_number6207|Cas12a|blastp_CasPedia,1429.7,cas12a
no_accession_number6208|Cas12a|blastp_CasPedia,1429.8,cas12a
no_accession_number6209|Cas12a|blastp_CasPedia,1429.8,cas12a
no_accession_number6210|Cas12a|blastp_CasPedia,1431.1,cas12a
no_accession_number6211|Cas12a|blastp_CasPedia,1431.1,cas12a
no_accession_number6212|Cas12a|blastp_CasPedia,1431.1,cas12a
no_accession_number6213|Cas12a|blastp_CasPedia,1431.1,cas12a
no_accession_number6214|Cas12a|blastp_CasPedia,1431.8,cas12a
no_accession_number6215|Cas12a|blastp_CasPedia,1431.8,cas12a
no_accession_number6216|Cas12a|blastp_CasPedia,1431.8,cas12a
no_accession_number6217|Cas12a|blastp_CasPedia,1431.8,cas12a
no_accession_number6218|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6219|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6220|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6221|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6222|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6223|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6224|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6225|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6226|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6227|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6228|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6229|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6230|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6231|Cas12a|blastp_CasPedia,1430.1,cas12a
no_accession_number6232|Cas12k|blastp_CasPedia,1177.7,cas12k
no_accession_number6233|Cas12k|blastp_CasPedia,1195.2,cas12k
no_accession_number6234|Cas12k|blastp_CasPedia,1169.4,cas12k
no_accession_number6235|Cas12k|blastp_CasPedia,1181.2,cas12k
no_accession_number6236|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6237|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6238|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6239|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6240|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6241|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6242|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6243|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6244|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6245|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6246|Cas12k|blastp_CasPedia,1182.8,cas12k
no_accession_number6247|Cas12k|blastp_CasPedia,1176.3,cas12k
no_accession_number6248|Cas12k|blastp_CasPedia,1168.7,cas12k
no_accession_number6249|Cas12k|blastp_CasPedia,1147.4,cas12k
no_accession_number6250|Cas12k|blastp_CasPedia,1203.8,cas12k
no_accession_number6251|Cas12k|blastp_CasPedia,1182.0,cas12k
no_accession_number6252|Cas12k|blastp_CasPedia,1182.7,cas12k
no_accession_number6253|Cas12k|blastp_CasPedia,1191.3,cas12k
no_accession_number6254|Cas12k|blastp_CasPedia,1196.0,cas12k
no_accession_number6255|Cas12k|blastp_CasPedia,1179.9,cas12k
no_accession_number6256|Cas12k|blastp_CasPedia,1179.9,cas12k
no_accession_number6257|Cas12k|blastp_CasPedia,1179.9,cas12k
no_accession_number6258|Cas12k|blastp_CasPedia,1211.3,cas12k
no_accession_number6259|Cas12k|blastp_CasPedia,1116.1,cas12k
no_accession_number6260|Cas12k|blastp_CasPedia,1270.9,cas12k
no_accession_number6261|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6262|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6263|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6264|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6265|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6266|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6267|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6268|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6269|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6270|Cas12k|blastp_CasPedia,1283.5,cas12k
no_accession_number6271|Cas12k|blastp_CasPedia,1300.4,cas12k
no_accession_number6272|Cas12k|blastp_CasPedia,1143.3,cas12k
no_accession_number6273|Cas12k|blastp_CasPedia,1302.3,cas12k
no_accession_number6274|Cas12k|blastp_CasPedia,1263.1,cas12k
no_accession_number6275|Cas12k|blastp_CasPedia,1312.2,cas12k
no_accession_number6276|Cas12k|blastp_CasPedia,1258.7,cas12k
no_accession_number6277|Cas12k|blastp_CasPedia,1353.3,cas12k
no_accession_number6278|Cas12k|blastp_CasPedia,1353.3,cas12k
no_accession_number6279|Cas12k|blastp_CasPedia,1353.3,cas12k
no_accession_number6280|Cas12k|blastp_CasPedia,1353.3,cas12k
no_accession_number6281|Cas12k|blastp_CasPedia,1353.3,cas12k
no_accession_number6282|Cas12k|blastp_CasPedia,1353.3,cas12k
no_accession_number6283|Cas12k|blastp_CasPedia,1142.5,cas12k
no_accession_number6284|Cas12k|blastp_CasPedia,1142.5,cas12k
no_accession_number6285|Cas12k|blastp_CasPedia,1241.7,cas12k
no_accession_number6286|Cas12k|blastp_CasPedia,1186.0,cas12k
no_accession_number6287|Cas12k|blastp_CasPedia,1264.9,cas12k
no_accession_number6288|Cas12a|blastp_CasPedia,1458.0,cas12a
no_accession_number6289|Cas12a|blastp_CasPedia,1539.0,cas12a
no_accession_number6290|Cas12a|blastp_CasPedia,1435.4,cas12a
no_accession_number6291|Cas12a|blastp_CasPedia,1435.9,cas12a
no_accession_number6292|Cas12a|blastp_CasPedia,1435.9,cas12a
no_accession_number6293|Cas12a|blastp_CasPedia,1435.7,cas12a
no_accession_number6294|Cas12a|blastp_CasPedia,1436.2,cas12a
no_accession_number6295|Cas12a|blastp_CasPedia,1191.9,cas12a
no_accession_number6296|Cas12a|blastp_CasPedia,1198.4,cas12a
no_accession_number6297|Cas12a|blastp_CasPedia,1194.6,cas12a
no_accession_number6298|Cas12a|blastp_CasPedia,1144.9,cas12a
no_accession_number6299|Cas12u|blastp_CasPedia,452.8,cas12f
no_accession_number6300|Cas12u|blastp_CasPedia,452.8,cas12f
no_accession_number6301|Cas12u|blastp_CasPedia,454.4,cas12f
no_accession_number6302|Cas12u|blastp_CasPedia,454.4,cas12f
no_accession_number6303|Cas12u|blastp_CasPedia,453.1,cas12f
no_accession_number6304|Cas12a|blastp_CasPedia,1565.5,cas12a
no_accession_number6305|Cas12k|blastp_CasPedia,994.6,cas12j
no_accession_number6306|Cas12u|blastp_CasPedia,505.2,cas12f
no_accession_number6307|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6308|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6309|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6310|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6311|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6312|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6313|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6314|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6315|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6316|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6317|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6318|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6319|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6320|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6321|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6322|Cas12b|blastp_CasPedia,616.7,cas12b
no_accession_number6323|Cas12d|blastp_CasPedia,1480.3,cas12d
no_accession_number6324|Cas12d|blastp_CasPedia,1480.3,cas12d
no_accession_number6325|Cas12d|blastp_CasPedia,1424.7,cas12d
no_accession_number6326|Cas12d|blastp_CasPedia,1424.7,cas12d
no_accession_number6327|Cas12a|blastp_CasPedia,1451.9,cas12a
no_accession_number6328|Cas12a|blastp_CasPedia,1451.9,cas12a
no_accession_number6329|Cas12a|blastp_CasPedia,1451.9,cas12a
no_accession_number6330|Cas12a|blastp_CasPedia,1451.9,cas12a
no_accession_number6331|Cas12a|blastp_CasPedia,1451.9,cas12a
no_accession_number6332|Cas12a|blastp_CasPedia,1450.7,cas12a
no_accession_number6333|Cas12a|blastp_CasPedia,1452.5,cas12a
no_accession_number6334|Cas12a|blastp_CasPedia,1451.9,cas12a
no_accession_number6335|Cas12a|blastp_CasPedia,1451.9,cas12a
no_accession_number6336|Cas12a|blastp_CasPedia,1446.7,cas12a
no_accession_number6337|Cas12a|blastp_CasPedia,1446.7,cas12a
no_accession_number6338|Cas12a|blastp_CasPedia,1446.7,cas12a
no_accession_number6339|Cas12a|blastp_CasPedia,1446.7,cas12a
no_accession_number6340|Cas12a|blastp_CasPedia,1446.7,cas12a
no_accession_number6341|Cas12a|blastp_CasPedia,1449.4,cas12a
no_accession_number6342|Cas12a|blastp_CasPedia,1429.9,cas12a
no_accession_number6343|Cas12m|blastp_CasPedia,651.8,cas12f
no_accession_number6344|Cas12m|blastp_CasPedia,651.8,cas12f
no_accession_number6345|Cas12a|blastp_CasPedia,1667.8,cas12a
no_accession_number6346|Cas12a|blastp_CasPedia,1667.8,cas12a
no_accession_number6347|Cas12a|blastp_CasPedia,1667.8,cas12a
no_accession_number6348|Cas12a|blastp_CasPedia,1667.8,cas12a
no_accession_number6349|Cas12a|blastp_CasPedia,1667.8,cas12a
no_accession_number6350|Cas12a|blastp_CasPedia,1667.8,cas12a
no_accession_number6351|Cas12a|blastp_CasPedia,1667.8,cas12a
no_accession_number6352|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6353|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6354|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6355|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6356|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6357|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6358|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6359|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6360|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6361|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6362|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6363|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6364|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6365|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6366|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6367|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6368|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6369|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6370|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6371|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6372|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6373|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6374|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6375|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6376|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6377|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6378|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6379|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6380|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6381|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6382|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6383|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6384|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6385|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6386|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6387|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6388|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6389|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6390|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6391|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6392|Cas12a|blastp_CasPedia,1666.7,cas12a
no_accession_number6393|Cas12a|blastp_CasPedia,1669.2,cas12a
no_accession_number6394|Cas12a|blastp_CasPedia,1664.4,cas12a
no_accession_number6395|Cas12a|blastp_CasPedia,1667.5,cas12a
no_accession_number6396|Cas12a|blastp_CasPedia,1666.8,cas12a
no_accession_number6397|Cas12a|blastp_CasPedia,1617.7,cas12a
no_accession_number6398|Cas12a|blastp_CasPedia,1617.7,cas12a
no_accession_number6399|Cas12a|blastp_CasPedia,1617.7,cas12a
no_accession_number6400|Cas12a|blastp_CasPedia,1617.7,cas12a
no_accession_number6401|Cas12a|blastp_CasPedia,1568.5,cas12a
no_accession_number6402|Cas12a|blastp_CasPedia,1526.3,cas12a
no_accession_number6403|Cas12n|blastp_CasPedia,769.9,cas12n
no_accession_number6404|Cas12n|blastp_CasPedia,771.4,cas12n
no_accession_number6405|Cas12n|blastp_CasPedia,771.4,cas12n
no_accession_number6406|Cas12n|blastp_CasPedia,771.4,cas12n
no_accession_number6407|Cas12n|blastp_CasPedia,771.4,cas12n
no_accession_number6408|Cas12n|blastp_CasPedia,771.4,cas12n
no_accession_number6409|Cas12n|blastp_CasPedia,771.4,cas12n
no_accession_number6410|Cas12n|blastp_CasPedia,770.6,cas12n
no_accession_number6411|Cas12n|blastp_CasPedia,770.5,cas12n
no_accession_number6412|Cas12n|blastp_CasPedia,773.0,cas12n
no_accession_number6413|Cas12n|blastp_CasPedia,774.7,cas12n
no_accession_number6414|Cas12n|blastp_CasPedia,774.2,cas12n
no_accession_number6415|Cas12n|blastp_CasPedia,776.5,cas12n
no_accession_number6416|Cas12n|blastp_CasPedia,776.5,cas12n
no_accession_number6417|Cas12n|blastp_CasPedia,763.8,cas12n
no_accession_number6418|Cas12n|blastp_CasPedia,776.0,cas12n
no_accession_number6419|Cas12n|blastp_CasPedia,770.9,cas12n
no_accession_number6420|Cas12n|blastp_CasPedia,770.6,cas12n
no_accession_number6421|Cas12n|blastp_CasPedia,771.3,cas12n
no_accession_number6422|Cas12n|blastp_CasPedia,771.3,cas12n
no_accession_number6423|Cas12n|blastp_CasPedia,775.1,cas12n
no_accession_number6424|Cas12n|blastp_CasPedia,775.1,cas12n
no_accession_number6425|Cas12n|blastp_CasPedia,769.0,cas12n
no_accession_number6426|Cas12n|blastp_CasPedia,775.2,cas12n
no_accession_number6427|Cas12n|blastp_CasPedia,772.5,cas12n
no_accession_number6428|Cas12n|blastp_CasPedia,773.5,cas12n
no_accession_number6429|Cas12n|blastp_CasPedia,773.5,cas12n
no_accession_number6430|Cas12n|blastp_CasPedia,773.5,cas12n
no_accession_number6431|Cas12n|blastp_CasPedia,773.5,cas12n
no_accession_number6432|Cas12n|blastp_CasPedia,771.5,cas12n
no_accession_number6433|Cas12n|blastp_CasPedia,771.5,cas12n
no_accession_number6434|Cas12n|blastp_CasPedia,771.5,cas12n
no_accession_number6435|Cas12n|blastp_CasPedia,773.8,cas12n
no_accession_number6436|Cas12n|blastp_CasPedia,773.8,cas12n
no_accession_number6437|Cas12n|blastp_CasPedia,771.5,cas12n
no_accession_number6438|Cas12n|blastp_CasPedia,771.5,cas12n
no_accession_number6439|Cas12n|blastp_CasPedia,771.5,cas12n
no_accession_number6440|Cas12n|blastp_CasPedia,765.4,cas12n
no_accession_number6441|Cas12n|blastp_CasPedia,772.5,cas12n
no_accession_number6442|Cas12n|blastp_CasPedia,775.8,cas12n
no_accession_number6443|Cas12n|blastp_CasPedia,775.8,cas12n
no_accession_number6444|Cas12n|blastp_CasPedia,774.2,cas12n
no_accession_number6445|Cas12n|blastp_CasPedia,774.2,cas12n
no_accession_number6446|Cas12n|blastp_CasPedia,767.3,cas12n
no_accession_number6447|Cas12n|blastp_CasPedia,767.3,cas12n
no_accession_number6448|Cas12n|blastp_CasPedia,774.2,cas12n
no_accession_number6449|Cas12n|blastp_CasPedia,766.0,cas12n
no_accession_number6450|Cas12n|blastp_CasPedia,774.2,cas12n
no_accession_number6451|Cas12n|blastp_CasPedia,767.3,cas12n
no_accession_number6452|Cas12n|blastp_CasPedia,774.2,cas12n
no_accession_number6453|Cas12n|blastp_CasPedia,774.2,cas12n
no_accession_number6454|Cas12n|blastp_CasPedia,770.2,cas12n
no_accession_number6455|Cas12n|blastp_CasPedia,761.6,cas12n
no_accession_number6456|Cas12n|blastp_CasPedia,770.2,cas12n
no_accession_number6457|Cas12n|blastp_CasPedia,770.2,cas12n
no_accession_number6458|Cas12n|blastp_CasPedia,770.2,cas12n
no_accession_number6459|Cas12n|blastp_CasPedia,756.0,cas12n
no_accession_number6460|Cas12n|blastp_CasPedia,779.0,cas12n
no_accession_number6461|Cas12n|blastp_CasPedia,768.4,cas12n
no_accession_number6462|Cas12n|blastp_CasPedia,768.4,cas12n
no_accession_number6463|Cas12n|blastp_CasPedia,768.4,cas12n
no_accession_number6464|Cas12n|blastp_CasPedia,765.6,cas12n
no_accession_number6465|Cas12n|blastp_CasPedia,765.6,cas12n
no_accession_number6466|Cas12n|blastp_CasPedia,768.0,cas12n
no_accession_number6467|Cas12n|blastp_CasPedia,768.0,cas12n
no_accession_number6468|Cas12n|blastp_CasPedia,768.0,cas12n
no_accession_number6469|Cas12n|blastp_CasPedia,767.3,cas12n
no_accession_number6470|Cas12n|blastp_CasPedia,766.3,cas12n
no_accession_number6471|Cas12n|blastp_CasPedia,766.3,cas12n
no_accession_number6472|Cas12n|blastp_CasPedia,766.3,cas12n
no_accession_number6473|Cas12n|blastp_CasPedia,766.3,cas12n
no_accession_number6474|Cas12n|blastp_CasPedia,758.1,cas12n
no_accession_number6475|Cas12n|blastp_CasPedia,760.1,cas12n
no_accession_number6476|Cas12n|blastp_CasPedia,760.1,cas12n
no_accession_number6477|Cas12n|blastp_CasPedia,760.1,cas12n
no_accession_number6478|Cas12n|blastp_CasPedia,760.1,cas12n
no_accession_number6479|Cas12n|blastp_CasPedia,760.1,cas12n
no_accession_number6480|Cas12n|blastp_CasPedia,735.4,cas12n
no_accession_number6481|Cas12n|blastp_CasPedia,741.5,cas12n
no_accession_number6482|Cas12n|blastp_CasPedia,741.5,cas12n
no_accession_number6483|Cas12n|blastp_CasPedia,755.0,cas12n
no_accession_number6484|Cas12n|blastp_CasPedia,755.0,cas12n
no_accession_number6485|Cas12n|blastp_CasPedia,755.0,cas12n
no_accession_number6486|Cas12n|blastp_CasPedia,755.0,cas12n
no_accession_number6487|Cas12n|blastp_CasPedia,755.0,cas12n
no_accession_number6488|Cas12n|blastp_CasPedia,755.0,cas12n
no_accession_number6489|Cas12n|blastp_CasPedia,751.8,cas12n
no_accession_number6490|Cas12n|blastp_CasPedia,774.6,cas12n
no_accession_number6491|Cas12n|blastp_CasPedia,774.6,cas12n
no_accession_number6492|Cas12n|blastp_CasPedia,774.6,cas12n
no_accession_number6493|Cas12n|blastp_CasPedia,774.6,cas12n
